,03023,03028,02040,00005,00040,01003,01037,05026
0,8.185969086732691e-09,8.801605858952312e-09,8.32023477137425e-09,7.267692306145716e-09,8.625064059982833e-09,9.124036501129859e-09,1.2011836542329733e-08,5.164353924967633e-09
1,8.143350146529644e-09,8.75353454326299e-09,8.278445697276752e-09,7.236275289958078e-09,8.565515608153602e-09,9.067939921362612e-09,1.193033624791921e-08,5.148398244841133e-09
2,8.058308999418976e-09,8.657657290629028e-09,8.195062916942669e-09,7.173535838990207e-09,8.447851483302973e-09,8.956188414640233e-09,1.1767865330774007e-08,5.116515509442621e-09
3,7.973672931569149e-09,8.562326077402566e-09,8.112081677741876e-09,7.11099092218189e-09,8.333128106247687e-09,8.845345792230493e-09,1.1606493054679972e-08,5.084691332731996e-09
4,7.889465532568155e-09,8.467571964298662e-09,8.029523915541615e-09,7.048651425257968e-09,8.221499007512247e-09,8.735464132567301e-09,1.1446299620757101e-08,5.0529283579421e-09
5,7.805711132002454e-09,8.373427022152248e-09,7.947412226160532e-09,6.986528523806229e-09,8.113124158132759e-09,8.626597390160578e-09,1.128736850791996e-08,5.021229279338338e-09
6,7.722434822854382e-09,8.27992436523173e-09,7.865769885420704e-09,6.924633690968173e-09,8.008170256954814e-09,8.518801464892456e-09,1.1129786608580905e-08,4.989596843191532e-09
7,7.639662485706464e-09,8.187098185752036e-09,7.784620869864642e-09,6.862978705349772e-09,7.906811032180484e-09,8.412134274122704e-09,1.0973644370495977e-08,4.958033848770425e-09
8,7.55742081378345e-09,8.094983789636246e-09,7.703989878161471e-09,6.801575659163048e-09,7.809227557955287e-09,8.306655827729965e-09,1.0819035945061884e-08,4.926543149355184e-09
9,7.475737338864084e-09,8.003617633576388e-09,7.623902353227735e-09,6.740436966602098e-09,7.715608586835894e-09,8.202428306219234e-09,1.0666059342391539e-08,4.895127653272264e-09
10,7.394640458096189e-09,7.91303736344549e-09,7.544384505089439e-09,6.679575372463143e-09,7.62615089902718e-09,8.099516142037106e-09,1.0514816593510609e-08,4.863790324950367e-09
11,7.314159461749807e-09,7.82328185411533e-09,7.465463334512638e-09,6.6190039610164774e-09,7.541059669339368e-09,7.997986104241665e-09,1.0365413920038955e-08,4.832534185997856e-09
12,7.2343245619456086e-09,7.734391250736111e-09,7.387166657431328e-09,6.558736165136451e-09,7.46054885287137e-09,7.897907386678303e-09,1.0217961911741275e-08,4.801362316303571e-09
13,7.155166922394366e-09,7.646407011540227e-09,7.309523130202585e-09,6.498785775701299e-09,7.3848415904910845e-09,7.799351699825603e-09,1.0072575712352553e-08,4.770277855160251e-09
14,7.07671868919044e-09,7.559371952230241e-09,7.2325622757199375e-09,6.439166951268103e-09,7.314170635252566e-09,7.702393366481227e-09,9.929375214107356e-09,4.73928400241102e-09
15,6.999013022697665e-09,7.47333029201648e-09,7.156314510417135e-09,6.379894228033857e-09,7.248778800963197e-09,7.60710942146527e-09,9.788485261426868e-09,4.708384019620953e-09
16,6.9220841305720175e-09,7.3883277013745136e-09,7.080811172196727e-09,6.320982530092026e-09,7.188919434192746e-09,7.51357971552958e-09,9.650035864244771e-09,4.6775812312726726e-09
17,6.845967301966179e-09,7.304411351591252e-09,7.006084549317742e-09,6.262447179992205e-09,7.134856911097311e-09,7.421887023672098e-09,9.51416242147869e-09,4.646879025986662e-09
18,6.770698942962775e-09,7.221629966175347e-09,6.93216791027972e-09,6.2043039096162995e-09,7.086867160525999e-09,7.332117158062861e-09,9.381005955185639e-09,4.616280857768464e-09
19,6.696316613285049e-09,7.140033874211255e-09,6.859095534741279e-09,6.146568871378967e-09,7.045238214972785e-09,7.2443590858013394e-09,9.250713355972132e-09,4.585790247281136e-09
20,6.622859064336837e-09,7.059675065736704e-09,6.7869027455122344e-09,6.089258649762973e-09,7.010270791037168e-09,7.158705051736644e-09,9.123437640261146e-09,4.555410783145784e-09
21,6.550366278624993e-09,6.980607249229389e-09,6.715625941662278e-09,6.0323902732034e-09,6.982278901172633e-09,7.075250706592311e-09,8.999338220056238e-09,4.525146123269243e-09
22,6.478879510620072e-09,6.9028859112942206e-09,6.6453026327879164e-09,5.975981226329015e-09,6.961590498621002e-09,6.994095240652148e-09,8.878581185880595e-09,4.494999996199557e-09
23,6.408441329114107e-09,6.826568378643365e-09,6.575971474483869e-09,5.9200494625747396e-09,6.9485481575569515e-09,6.915341523277175e-09,8.761339603609486e-09,4.464976202511292e-09
24,6.3390956611362346e-09,6.751713882466604e-09,6.507672305066029e-09,5.864613417177429e-09,6.943509790607289e-09,6.839096248538425e-09,8.64779382595959e-09,4.435078616220269e-09
25,6.279440479446588e-09,6.661349473833333e-09,6.455434649534672e-09,5.847514458908465e-09,6.817237449746351e-09,6.723816911640999e-09,8.474692633020548e-09,4.468419428676967e-09
26,6.213561371236509e-09,6.561252141406936e-09,6.397874456512248e-09,5.83565168467881e-09,6.665676103350567e-09,6.5972432756335456e-09,8.285551981510995e-09,4.514481978780309e-09
27,6.135473324918355e-09,6.478328753931674e-09,6.343151648950745e-09,5.798539072751134e-09,6.615335018389812e-09,6.49912184594134e-09,8.143609275836568e-09,4.509086513164163e-09
28,6.06186781780787e-09,6.403108299370406e-09,6.293364981155505e-09,5.766632437488401e-09,6.567034943902835e-09,6.405119478910906e-09,8.005576858455084e-09,4.509723570219385e-09
29,5.990409142658171e-09,6.322952755799403e-09,6.222261643207127e-09,5.733165343161884e-09,6.5232922638431625e-09,6.322611254295117e-09,7.86803885178894e-09,4.518176751918543e-09
30,5.913374403041727e-09,6.240702902006561e-09,6.158788655551898e-09,5.70186198179306e-09,6.484277221810705e-09,6.240664761323613e-09,7.733159460703514e-09,4.523471307115761e-09
31,5.837706806991442e-09,6.1660164887526125e-09,6.112497200738353e-09,5.6725599226347594e-09,6.450293381060557e-09,6.152366268883148e-09,7.603950782382726e-09,4.531630367437611e-09
32,5.769183858299721e-09,6.086978276122524e-09,6.073203428796177e-09,5.640639576773501e-09,6.418420341472669e-09,6.064945794194578e-09,7.478248064180757e-09,4.5326168062131275e-09
33,5.701248723752727e-09,6.002051971778089e-09,6.015520667538415e-09,5.601992127613492e-09,6.39270924125268e-09,5.981992697038104e-09,7.365313381508122e-09,4.5213932959054345e-09
34,5.628482230685357e-09,5.916704365344898e-09,5.937454682221426e-09,5.560418135038675e-09,6.376233821454295e-09,5.904977858624273e-09,7.260991113422001e-09,4.517581372205765e-09
35,5.5570691346682415e-09,5.836650939576492e-09,5.854510089223631e-09,5.526990415575756e-09,6.358590899598816e-09,5.82949072380758e-09,7.1529723209123045e-09,4.512832875146594e-09
36,5.487130021209562e-09,5.762774270128543e-09,5.790704457445084e-09,5.490610550975561e-09,6.340846394010266e-09,5.757042252682279e-09,7.046634924984581e-09,4.497855329858232e-09
37,5.410088528603545e-09,5.684064487361842e-09,5.7507506682968774e-09,5.443367279811574e-09,6.325445302706794e-09,5.690973143203576e-09,6.946320919911528e-09,4.489002161763101e-09
38,5.337672456685684e-09,5.607535354423078e-09,5.696324968322775e-09,5.39548038423914e-09,6.308014864695281e-09,5.629474727113978e-09,6.846642161144536e-09,4.48055227581536e-09
39,5.2701599624590985e-09,5.5330530845711826e-09,5.645099427856214e-09,5.352470896170365e-09,6.292292456450677e-09,5.569051883005513e-09,6.749174433707858e-09,4.467898756963446e-09
40,5.2004781200956495e-09,5.4644705211045244e-09,5.611298347818415e-09,5.308099356267892e-09,6.280785394662533e-09,5.507885617900551e-09,6.658096237136671e-09,4.459629185420138e-09
41,5.134244997303116e-09,5.398431051214931e-09,5.517613130938513e-09,5.260113738113926e-09,6.266987576107979e-09,5.446738101910453e-09,6.575002044164386e-09,4.451319608984849e-09
42,5.072801929367909e-09,5.331919741537367e-09,5.410157914862094e-09,5.212628443472538e-09,6.2510347502865316e-09,5.390150710057209e-09,6.4961021365772536e-09,4.435037200896941e-09
43,5.012014463574749e-09,5.2703894686544004e-09,5.342707817558202e-09,5.171069313981912e-09,6.229783576352389e-09,5.341310146448112e-09,6.418457826891866e-09,4.416109490427146e-09
44,4.96125242169851e-09,5.211431471568294e-09,5.293644409322604e-09,5.13972233861078e-09,6.203183772456582e-09,5.295013213235604e-09,6.343883304011124e-09,4.401514320403872e-09
45,4.908503132469249e-09,5.146989451985316e-09,5.262680133691122e-09,5.107366485469572e-09,6.184376683230334e-09,5.249746580475392e-09,6.274695120512682e-09,4.382275430300084e-09
46,4.8480336983600555e-09,5.082095276425018e-09,5.214081899383649e-09,5.075022071924466e-09,6.167986024050206e-09,5.203862627446734e-09,6.211114406477958e-09,4.368547756947511e-09
47,4.793897443316325e-09,5.020971112072246e-09,5.157546590050791e-09,5.039752962934456e-09,6.1423831194371275e-09,5.159066333330038e-09,6.149742269791527e-09,4.35911198812503e-09
48,4.739962955966127e-09,4.965187887050411e-09,5.11695213792889e-09,5.005256859158027e-09,6.106417053712525e-09,5.1201783199561734e-09,6.088391328985203e-09,4.34567324550895e-09
49,4.685330781729874e-09,4.912482640788563e-09,5.052322203746184e-09,4.977027381352343e-09,6.066289548445872e-09,5.082629042370627e-09,6.029463039429964e-09,4.323022231383037e-09
50,4.635847495760996e-09,4.8563956832044e-09,4.9739206360339925e-09,4.943894872249983e-09,6.025794764912981e-09,5.044988969271689e-09,5.976638827918411e-09,4.2933858369890906e-09
51,4.5924365742982056e-09,4.8033340031769375e-09,4.862415422668132e-09,4.90213558471792e-09,5.981746817563618e-09,5.015662799806024e-09,5.927780233570292e-09,4.269558636423319e-09
52,4.558022626621847e-09,4.749239038708021e-09,4.772563447374552e-09,4.866422584199045e-09,5.937986855291421e-09,4.9921528446954835e-09,5.888931752174946e-09,4.242893160861811e-09
53,4.527197239957527e-09,4.7061610696894936e-09,4.7511289876722035e-09,4.839463310438527e-09,5.893137659932636e-09,4.9653700169739925e-09,5.856635772210167e-09,4.217154533509223e-09
54,4.486385937088861e-09,4.683131660258054e-09,4.7189929369733944e-09,4.815525900992942e-09,5.8457173892091054e-09,4.935010197193662e-09,5.830549879138598e-09,4.1930766860558925e-09
55,4.446249039667804e-09,4.655919119036667e-09,4.682667094355502e-09,4.786093493536941e-09,5.8031828664569555e-09,4.909269207696602e-09,5.802928574984396e-09,4.167139876650932e-09
56,4.416971881176457e-09,4.614410569113602e-09,4.656622347513697e-09,4.750878248744823e-09,5.757682724097069e-09,4.887597003737074e-09,5.772268787658372e-09,4.152447549923193e-09
57,4.382039707191957e-09,4.561285545998796e-09,4.635341115263206e-09,4.720647447214794e-09,5.703041990767343e-09,4.857029440095354e-09,5.739836423885298e-09,4.134842378087834e-09
58,4.3386668014093574e-09,4.504354831960152e-09,4.6302147323043515e-09,4.68546690404571e-09,5.651985598521365e-09,4.820509505653892e-09,5.700651630515747e-09,4.103809065419035e-09
59,4.294220906352742e-09,4.450712088092917e-09,4.600704629086329e-09,4.64766038480703e-09,5.5831612581084185e-09,4.791776249781913e-09,5.664377068573093e-09,4.07104390827339e-09
60,4.25228582094093e-09,4.39965422133848e-09,4.550815768200979e-09,4.618805727296482e-09,5.510609926661544e-09,4.767689885394712e-09,5.6400768404254134e-09,4.049561187734379e-09
61,4.218014784297542e-09,4.353079017927722e-09,4.5452246870185476e-09,4.588859359753471e-09,5.447332199437984e-09,4.751308030940934e-09,5.6205192081597745e-09,4.029687972301123e-09
62,4.182032058525058e-09,4.308966354893552e-09,4.502344710229892e-09,4.5493727625080475e-09,5.373537437065582e-09,4.738813080349424e-09,5.591753214280326e-09,3.997676364088686e-09
63,4.148699611307878e-09,4.270260938832186e-09,4.4460047018566544e-09,4.507995863013855e-09,5.3010031439588344e-09,4.727587607815961e-09,5.565264011531349e-09,3.965728820971523e-09
64,4.119130836764577e-09,4.239937105325082e-09,4.430582514944202e-09,4.469097229970818e-09,5.2289851381083095e-09,4.711155293376596e-09,5.5416989343796165e-09,3.925461408673403e-09
65,4.086295688204564e-09,4.214011662489605e-09,4.42013398920794e-09,4.438105298639417e-09,5.147163857726547e-09,4.682824994340869e-09,5.516862502314723e-09,3.878995632667171e-09
66,4.057289653173449e-09,4.184503727636234e-09,4.415084084063301e-09,4.4163127378560325e-09,5.060362386707227e-09,4.664498712399897e-09,5.490679538221934e-09,3.8458406976044434e-09
67,4.025666219532204e-09,4.15139521472396e-09,4.406191423160411e-09,4.3994834851233904e-09,4.982290114320867e-09,4.644515320274487e-09,5.4603378694463254e-09,3.800375072425396e-09
68,3.9890083926670666e-09,4.1259124354992925e-09,4.405275457175823e-09,4.3835830289500434e-09,4.895465323267944e-09,4.614802156283758e-09,5.422193704600006e-09,3.748841858939353e-09
69,3.955718982482616e-09,4.099234010777485e-09,4.3928407865400945e-09,4.369113113627761e-09,4.7933537685382025e-09,4.598618195659944e-09,5.3908622621682925e-09,3.7031581579441166e-09
70,3.923410179580265e-09,4.06404253932552e-09,4.32739800247686e-09,4.362861531211204e-09,4.6955784805367636e-09,4.588322172104674e-09,5.3687486498294445e-09,3.6541879700374903e-09
71,3.899539087452914e-09,4.02979860165982e-09,4.27825916719433e-09,4.355979532348528e-09,4.601198912430597e-09,4.585772346615569e-09,5.338885178304745e-09,3.6122054768259897e-09
72,3.875982749576994e-09,4.0043568713934154e-09,4.273385154853314e-09,4.340597091602335e-09,4.511419346638904e-09,4.579245905403003e-09,5.307595831351439e-09,3.5725958033305457e-09
73,3.8493960616008275e-09,3.97926183756076e-09,4.2760546193646155e-09,4.328208458308472e-09,4.433610207214668e-09,4.562415991691138e-09,5.278165062675417e-09,3.532013869761039e-09
74,3.826544119950632e-09,3.948639384169528e-09,4.232160600397335e-09,4.312002954534462e-09,4.3627795361558544e-09,4.544825356845815e-09,5.246325588770898e-09,3.4947821488046277e-09
75,3.799622933146403e-09,3.913202035487473e-09,4.186579634949949e-09,4.2877960069344705e-09,4.278340058088104e-09,4.5247906948024125e-09,5.218219493708358e-09,3.4624890402944068e-09
76,3.769839541943515e-09,3.873651032919022e-09,4.18905195315892e-09,4.269776439383666e-09,4.200342501947277e-09,4.508027083385906e-09,5.195767801448556e-09,3.4326264584502907e-09
77,3.742918018707473e-09,3.840537525706597e-09,4.178009306931529e-09,4.262098141717412e-09,4.12629136696535e-09,4.496260995874961e-09,5.173622058188873e-09,3.402115164247728e-09
78,3.7190650884603087e-09,3.807510322281945e-09,4.127850932600661e-09,4.25318221284787e-09,4.031871295797341e-09,4.490772733822823e-09,5.147472474332768e-09,3.370295271265537e-09
79,3.6957377483901444e-09,3.769617682920233e-09,4.072957572385208e-09,4.239253024608133e-09,3.941809617584749e-09,4.476655024637285e-09,5.117911506977442e-09,3.327326095414564e-09
80,3.672578488692126e-09,3.735244415225771e-09,4.0515147635692756e-09,4.222678716386269e-09,3.859640020151901e-09,4.446962556501131e-09,5.098341576854648e-09,3.2753409493274425e-09
81,3.6530991482439794e-09,3.7065543128238004e-09,4.019252216151701e-09,4.206897480358261e-09,3.764286887382608e-09,4.419432638435864e-09,5.077799866061298e-09,3.232273273230132e-09
82,3.632494789966392e-09,3.6679950776004625e-09,3.963654837681765e-09,4.192530663203723e-09,3.665878108543805e-09,4.407725886092758e-09,5.052034621960605e-09,3.1876230606179905e-09
83,3.606714473646674e-09,3.6327355000809643e-09,3.891138694119003e-09,4.182478637222824e-09,3.5926732501303144e-09,4.398236520234839e-09,5.0286766252535795e-09,3.1489924775838193e-09
84,3.583109171207696e-09,3.61053065933848e-09,3.852743079651594e-09,4.183588421998148e-09,3.5116382953326817e-09,4.382596186713703e-09,4.984550457083816e-09,3.1179100148019566e-09
85,3.5713150680217026e-09,3.595016896760152e-09,3.860050337372689e-09,4.191363446923745e-09,3.4050266490509632e-09,4.360510311964205e-09,4.927302681816664e-09,3.0807892525078233e-09
86,3.5626021193987836e-09,3.5700890502644043e-09,3.869978001799632e-09,4.18587346032867e-09,3.306693689245305e-09,4.342856068362479e-09,4.882495991213616e-09,3.0483921946795465e-09
87,3.5541015129694194e-09,3.5390262795104703e-09,3.835470223901173e-09,4.177485153480992e-09,3.221090764527715e-09,4.325633263650929e-09,4.841710268572701e-09,3.0236127902073377e-09
88,3.5535942257168166e-09,3.5208553299545053e-09,3.75341959134996e-09,4.183842981373016e-09,3.1482529755924093e-09,4.301150116072208e-09,4.803974437294445e-09,2.9880295746604042e-09
89,3.546743545818212e-09,3.5036653397460825e-09,3.7087153500063967e-09,4.190629632433973e-09,3.084970013290872e-09,4.268654504142802e-09,4.777911578963776e-09,2.947819249457547e-09
90,3.5371744090523472e-09,3.483760469242055e-09,3.658834147877859e-09,4.188182393267099e-09,3.018417817435048e-09,4.227660229662622e-09,4.7477296181491834e-09,2.913476547966622e-09
91,3.5368595490653277e-09,3.4541673578250714e-09,3.5809751044362257e-09,4.19250618487841e-09,2.948787361508e-09,4.19328240625207e-09,4.712988135259511e-09,2.8794528696397006e-09
92,3.5323051473461315e-09,3.4188377341067687e-09,3.590568702420575e-09,4.210461166389667e-09,2.8889710057711218e-09,4.176103091870438e-09,4.673758423020777e-09,2.849463743398334e-09
93,3.5193896614483584e-09,3.3876885832725083e-09,3.6328801786594305e-09,4.228000292534878e-09,2.8264048335357842e-09,4.151298709819253e-09,4.636473340164952e-09,2.832754487556156e-09
94,3.5083048610389783e-09,3.3541546893404406e-09,3.6362015330093574e-09,4.238370945726523e-09,2.7783221053728328e-09,4.111747402732284e-09,4.603035883253993e-09,2.814925075604604e-09
95,3.4770827298943687e-09,3.3123835033647742e-09,3.5806088578773367e-09,4.230368964141451e-09,2.7512968328783643e-09,4.080235133348426e-09,4.5617506642501635e-09,2.7868530415384303e-09
96,3.4451203439483697e-09,3.281442695869764e-09,3.4777829610489696e-09,4.22404376478571e-09,2.688137499476455e-09,4.051014022781444e-09,4.517035756716923e-09,2.7649688799776696e-09
97,3.4371004368376806e-09,3.2578288250351777e-09,3.4230586056211616e-09,4.219824201651654e-09,2.6132487218585234e-09,4.028604278535918e-09,4.47063442839341e-09,2.7358013763050623e-09
98,3.4255026697722006e-09,3.227920495685198e-09,3.397723945850559e-09,4.215088081447026e-09,2.5612307413354527e-09,4.008300923334578e-09,4.426153334194237e-09,2.702435155492936e-09
99,3.4156176753738248e-09,3.1922770241435078e-09,3.3350044673080214e-09,4.2144777579562845e-09,2.5288585476087716e-09,3.96654179125395e-09,4.388793885909377e-09,2.6765444698053497e-09
100,3.4130696970914688e-09,3.1605606922905666e-09,3.2985213731334772e-09,4.2059096272400046e-09,2.492264627735084e-09,3.922098032354251e-09,4.352334873765122e-09,2.6567655458577565e-09
101,3.4024595601941244e-09,3.135806851949076e-09,3.3132157296814487e-09,4.209540771821716e-09,2.4468185880157506e-09,3.889836808326978e-09,4.31090456995726e-09,2.645003674815346e-09
102,3.3874795228949228e-09,3.1077229950663766e-09,3.3637867818717325e-09,4.2273444532338065e-09,2.4209789342227323e-09,3.857686025672451e-09,4.268648471290341e-09,2.630091040435652e-09
103,3.3773625644400783e-09,3.094486317569068e-09,3.375080828533061e-09,4.237910202106665e-09,2.37401123639648e-09,3.8285401961116735e-09,4.214849100308694e-09,2.6147447032773064e-09
104,3.362172405686725e-09,3.0865093708417003e-09,3.3418945551078264e-09,4.236447353160588e-09,2.3031222166177033e-09,3.8086100521394615e-09,4.166934542835397e-09,2.5975158568537024e-09
105,3.3493122420829483e-09,3.055087350304557e-09,3.333044640215955e-09,4.222134706815447e-09,2.247099355192975e-09,3.7885756157238775e-09,4.11382965799457e-09,2.577195741252538e-09
106,3.334881444404872e-09,3.0233618130114108e-09,3.33459642485138e-09,4.217092946755998e-09,2.1842980237144093e-09,3.759933767604959e-09,4.059871968911837e-09,2.5584037449768433e-09
107,3.308762177525159e-09,3.0051285425297607e-09,3.3463677187914305e-09,4.228064018703988e-09,2.1192353482236445e-09,3.7341464410543635e-09,4.0178096193589766e-09,2.5327340308216883e-09
108,3.2944132199700853e-09,2.9929430397829525e-09,3.3382584549028e-09,4.24354009688207e-09,2.0713091739481403e-09,3.7293084631994895e-09,3.983996850692919e-09,2.5085282064813295e-09
109,3.2780636211111746e-09,3.003421722887942e-09,3.2698576590293983e-09,4.259989409618578e-09,2.034627037340147e-09,3.736629820101216e-09,3.9472682064513545e-09,2.4966068557271843e-09
110,3.2665949078325078e-09,3.014551973062111e-09,3.1957465615438117e-09,4.274524584708564e-09,2.0054619160376552e-09,3.715678266379289e-09,3.9036786895631205e-09,2.4888764129210052e-09
111,3.265549888509407e-09,3.0066423397976087e-09,3.1678447149575695e-09,4.283382562746421e-09,1.968576458212389e-09,3.6872985251721336e-09,3.8503061224810424e-09,2.4740717658765937e-09
112,3.256685740453434e-09,2.987838009338103e-09,3.1110083139513985e-09,4.2921086867571994e-09,1.941549672743366e-09,3.6495190043666762e-09,3.793261339727915e-09,2.4520814636128043e-09
113,3.2440876378460696e-09,2.9670798474067644e-09,3.072254905484121e-09,4.313742180588209e-09,1.93233407552872e-09,3.592640250051096e-09,3.767044160578281e-09,2.4304545679583333e-09
114,3.2236458695563704e-09,2.9481458798010948e-09,3.052309519751776e-09,4.334836761121787e-09,1.9083802286801477e-09,3.55022865234673e-09,3.723150453018973e-09,2.4145085241793373e-09
115,3.206851974008661e-09,2.9202860109907265e-09,3.0216523847987606e-09,4.3485708208818034e-09,1.879905289410319e-09,3.5332952014035244e-09,3.661173853971375e-09,2.400084562567435e-09
116,3.2007892270171203e-09,2.8894734834631465e-09,2.9734304599758597e-09,4.361900405843029e-09,1.8557936773454448e-09,3.52336400150654e-09,3.610919310260779e-09,2.3786142058220007e-09
117,3.189566842016896e-09,2.8673833326292286e-09,2.8977973664215457e-09,4.373784554200246e-09,1.8115752199214082e-09,3.481422779934886e-09,3.551160773259109e-09,2.3537374830890656e-09
118,3.1700611482937424e-09,2.8458490992615066e-09,2.856434178888513e-09,4.3750228425985584e-09,1.7630444624665653e-09,3.4439288325325566e-09,3.4953717613085258e-09,2.3430474781046815e-09
119,3.1573113493669286e-09,2.8123476649930334e-09,2.7932664444666116e-09,4.3732462932257684e-09,1.7473337970954038e-09,3.4340848929530884e-09,3.4602615314445384e-09,2.3353527598832216e-09
120,3.149363025311199e-09,2.7909238512403847e-09,2.7443853597700656e-09,4.3676560494982945e-09,1.752261642753919e-09,3.400842630895974e-09,3.4161163182360408e-09,2.319994430929834e-09
